HHID,PERSID,AGEGROUP,SEX,RELATIONSHIP,CARLICENCE,CARLICTYPE,MCLICENCE,MCLICTYPE,OTHERLICENCE,WORKSTATUS,ANZSCO_1-digit,ANZSCO_3-digit,INDUSTRY,STUDYING,ED_TYPE,MAINACT,STARTPLACE,ANYSTOPS,LASTLEFT,ASSISTAGE,ASSISTLTHC,ASSISTSTHC,ASSISTDISABILITY,ASSISTENGLISH,ASSISTOTHER,ASSISTANY,WFHDAY,WFHWEEK,WFHCORONA,NQSTADIUMATTEND,NQSTADIUMYEAR,NQSTADIUMEVENT,NQSTADIUMDRIVER,NQSTADIUMEVENTOTHER,NQSTADIUMPASSENGER,NQSTADIUMEVENTSHUTTLE,NQSTADIUMPUBLICBUS,NQSTADIUMUBERTAXI,NQSTADIUMBICYCLE,NQSTADIUMWALK,DEMOGWGT20,PERSWGT20
98553,98553/1000,13,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.161857486,26.93033409
98558,98558/1000,16,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,1,2020,football,,,1,,,,,,1.178149343,29.80576515
98558,98558/1001,18,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,1,2020,football,,,1,,,,,,1.41696775,35.84758377
98560,98560/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.232581019,37.52521133
98560,98560/1001,11,male,relative,TRUE,fullLicence,FALSE,,TRUE,volunteer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.209921598,36.83535767
98560,98560/1002,6,male,relative,FALSE,,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,FALSE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.402965784,42.71247864
98573,98573/1000,6,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.321639419,33.4358902
98573,98573/1001,7,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,7,721,agriculture,,,Full-time Work,outsideqld,FALSE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,29.32644844
98581,98581/1000,14,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
98581,98581/1001,15,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.901973128,22.81883812
98585,98585/1000,13,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.914224029,23.12877083
98585,98585/1001,13,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,,FALSE,,,0,,,,,,,,,,,1.161857486,29.39360046
98592,98592/1000,11,male,,TRUE,fullLicence,FALSE,,TRUE,workPartTime,7,733,transport,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.209921598,36.83535767
98592,98592/1001,11,female,spouse,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,2/18/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.192860126,36.31593323
98592,98592/1002,7,male,child,TRUE,fullLicence,FALSE,,TRUE,workPartTime,8,891,transport,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.159203172,35.2912674
98593,98593/1000,10,male,,TRUE,fullLicence,TRUE,fullLicence,TRUE,workFullTime,3,362,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.195128918,30.23532677
98593,98593/1001,9,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,591,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.158914447,29.3191452
98600,98600/1000,8,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,322,professional,,,Full-time Work,home,TRUE,2/14/2021 0:00,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.012258768,25.6089325
98600,98600/1001,7,female,spouse,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,2/14/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,23.77751923
98602,98602/1000,15,male,,TRUE,fullLicence,TRUE,fullLicence,TRUE,workFullTime,7,731,transport,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.901973128,22.81883812
98602,98602/1001,17,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.508968353,38.17508698
98603,98603/1000,13,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.914224029,23.12877083
98603,98603/1001,13,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,2/22/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.161857486,29.39360046
98643,98643/1000,14,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.185264945,29.98578072
98643,98643/1001,13,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,253,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.161857486,29.39360046
98651,98651/1000,14,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
98651,98651/1001,14,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.185264945,29.98578072
98666,98666/1000,11,male,,TRUE,fullLicence,TRUE,fullLicence,FALSE,workFullTime,2,233,utilities,,,Full-time Work,home,TRUE,,,,,,,,0,TRUE,4,0,1,2020,football,1,,,,,,,,1.209921598,30.60956383
98666,98666/1001,12,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,451,other,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.232581019,31.18282127
98667,98667/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.192860126,45.47144318
98667,98667/1001,12,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.380715489,52.63242722
98667,98667/1002,5,male,child,FALSE,,TRUE,p1Licence,FALSE,workPartTime,,,financial,tertiaryPartTime,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,2,0,1,2020,football,,,1,,,,,,1.817915916,69.29837036
98667,98667/1003,4,male,child,TRUE,learnersPermit,FALSE,,FALSE,otherReason,,,,secondary,2,Secondary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.366201878,52.07917404
98668,98668/1000,11,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,9,997,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.209921598,46.12182236
98668,98668/1001,11,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,253,health,,,Full-time Work,home,TRUE,,,,,,,,,FALSE,0,0,0,,,,,,,,,,,1.192860126,45.47144318
98668,98668/1002,4,male,child,FALSE,,FALSE,,TRUE,otherReason,,,,secondary,2,Secondary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,1.366201878,52.07917404
98668,98668/1003,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,2,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.951780617,36.28157043
98671,98671/1000,13,male,,TRUE,fullLicence,FALSE,,TRUE,retired,,,,,,Retired,home,FALSE,2/28/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.914224029,23.12877083
98671,98671/1001,13,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,2/28/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.161857486,29.39360046
98674,98674/1000,5,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,6,621,retail,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.7357862,40.23324966
98681,98681/1000,11,male,,TRUE,fullLicence,TRUE,learnersPermit,FALSE,workFullTime,2,233,professional,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,2,2,1,2020,concert,1,,,,,,,,1.209921598,36.83535767
98681,98681/1001,11,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,251,health,,,Full-time Work,home,TRUE,,,,,,,,,FALSE,0,0,1,2020,concert,,,1,,,,,,1.192860126,36.31593323
98681,98681/1002,3,female,child,FALSE,,FALSE,,FALSE,,,,,secondary,2,Secondary School,home,TRUE,,,,,,,,0,FALSE,,,1,2020,concert,,,1,,,,,,0.951780617,28.976408
98683,98683/1000,7,male,,TRUE,fullLicence,TRUE,fullLicence,TRUE,workFullTime,7,732,transport,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,,0,,,,,,,,,,,1.159203172,59.24180984
98683,98683/1001,7,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,3,332,construction,,,Full-time Work,other,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.939867496,48.03252029
98683,98683/1002,2,female,child,FALSE,,FALSE,,FALSE,,,,,primary,,Primary School,home,FALSE,3/4/2021 0:00,,,,,,,0,FALSE,,,,,,,,,,,,,,0.847001851,43.28656387
98683,98683/1003,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,,Primary School,home,FALSE,3/4/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.951780617,48.64134979
98683,98683/1004,2,female,child,FALSE,,FALSE,,FALSE,,,,,primary,,Primary School,home,FALSE,3/4/2021 0:00,,,,,,,0,FALSE,,,,,,,,,,,,,,0.847001851,43.28656387
98689,98689/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,5,551,admin,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.232581019,28.5696125
98732,98732/1000,13,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,232,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.914224029,23.12877083
98732,98732/1001,13,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workPartTime,2,254,health,tertiaryPartTime,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.161857486,29.39360046
98734,98734/1000,15,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,5,542,health,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.974782407,24.66082573
98734,98734/1001,14,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workPartTime,2,272,admin,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.185264945,29.98578072
98745,98745/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,452,health,,,Full-time Work,home,TRUE,,,,,,,,0,TRUE,3,3,0,,,,,,,,,,,1.232581019,62.99182892
98745,98745/1001,13,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.914224029,46.72199631
98745,98745/1002,6,male,child,TRUE,fullLicence,FALSE,,FALSE,workFullTime,6,600,retail,,,Full-time Work,home,FALSE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,71.69945526
98745,98745/1003,5,male,child,TRUE,fullLicence,FALSE,,FALSE,workPartTime,4,431,other,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.817915916,92.90573883
98745,98745/1004,5,female,child,TRUE,p2Licence,FALSE,,FALSE,workPartTime,4,452,health,tertiaryFullTime,,Full-time TAFE/Uni,home,FALSE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.7357862,88.70845032
98746,98746/1000,13,male,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.914224029,21.19051552
98747,98747/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.232581019,31.18282127
98747,98747/1001,13,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,3/4/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.914224029,23.12877083
98778,98778/1000,8,male,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,3,323,manufacturing,,,Part-time Work,other,FALSE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.012258768,25.6089325
98778,98778/1001,6,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,542,mining,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,33.4358902
98780,98780/1000,6,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.321639419,33.4358902
98780,98780/1001,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,1,,,,,,1,FALSE,,,0,,,,,,,,,,,0.900419712,22.7795372
98784,98784/1000,6,male,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,1,140,accom,tertiaryPartTime,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,other,,full moon drumming,,,,,,1,1.402965784,42.71247864
98784,98784/1001,6,female,nonFamily,TRUE,fullLicence,FALSE,,FALSE,workPartTime,4,411,health,tertiaryPartTime,,Part-time Work,home,FALSE,3/1/2021 0:00,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.321639419,40.23654175
98784,98784/1002,6,male,nonFamily,TRUE,fullLicence,FALSE,,FALSE,workPartTime,2,253,health,tertiaryPartTime,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,42.71247864
98785,98785/1000,17,female,,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.508968353,38.17508698
98785,98785/1001,17,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.956150413,24.18945885
98786,98786/1000,6,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,500,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2021,other_sporting,,,,,,,,1,1.402965784,35.49335098
98786,98786/1001,11,female,parent,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,254,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.192860126,30.17792892
98795,98795/1000,8,male,,FALSE,,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,2/24/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.012258768,30.81762886
98795,98795/1001,7,female,spouse,FALSE,,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,FALSE,2/27/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,28.61371994
98795,98795/1002,2,male,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.900419712,27.41275406
98798,98798/1000,17,male,,FALSE,,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,2/24/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.956150413,22.16231346
98799,98799/1000,5,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.7357862,40.23324966
98800,98800/1000,5,male,,TRUE,p2Licence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.817915916,42.13690948
98801,98801/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.192860126,30.17792892
98801,98801/1001,4,male,child,FALSE,,FALSE,,FALSE,otherReason,,,,secondary,1,Secondary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.366201878,34.56326675
98804,98804/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,FALSE,2/28/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.192860126,27.64893532
98806,98806/1000,5,male,,TRUE,p1Licence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,1,2021,other_sporting,1,,,,,,,,1.817915916,45.99109268
98806,98806/1001,5,female,spouse,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,FALSE,3/2/2021 0:00,,,,,,,0,FALSE,,,1,2021,other_sporting,,,1,,,,,,1.7357862,43.91330719
98810,98810/1000,9,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,3,331,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.22006011,30.86605644
98810,98810/1001,8,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,421,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.084623694,27.43967819
98812,98812/1000,12,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,7,732,transport,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.380715489,34.93044662
98812,98812/1001,11,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workPartTime,2,200,it,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.192860126,30.17792892
98813,98813/1000,14,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
98813,98813/1001,15,male,spouse,TRUE,fullLicence,FALSE,,TRUE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.901973128,22.81883812
98814,98814/1000,7,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.939867496,23.77751923
98814,98814/1001,8,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,561,transport,,,Full-time Work,home,FALSE,2/28/2021 0:00,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.012258768,25.6089325
98818,98818/1000,14,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.185264945,29.98578072
98818,98818/1001,15,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,0.974782407,24.66082573
98821,98821/1000,13,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,outsideqld,FALSE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.161857486,29.39360046
98821,98821/1001,13,male,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,outsideqld,FALSE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.914224029,23.12877083
98832,98832/1000,16,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,3/4/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.156279922,26.801054
98841,98841/1000,13,male,,TRUE,fullLicence,FALSE,,TRUE,workFullTime,7,712,mining,,,Full-time Work,outsideqld,FALSE,,,,,,,,0,FALSE,0,0,1,2020,football,,,1,,,,,,0.914224029,21.19051552
98843,98843/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,5,500,transport,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.232581019,28.5696125
98845,98845/1000,13,male,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.914224029,21.19051552
98855,98855/1000,16,male,,FALSE,,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,FALSE,3/4/2021 0:00,,1,,,,,1,FALSE,,,0,,,,,,,,,,,1.156279922,26.801054
98861,98861/1000,14,male,,TRUE,fullLicence,TRUE,fullLicence,TRUE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.185264945,29.98578072
98861,98861/1001,14,female,spouse,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.915881872,23.17071152
98870,98870/1000,10,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,,FALSE,0,0,0,,,,,,,,,,,1.195128918,45.55792999
98870,98870/1001,9,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,411,health,,,Full-time Work,home,TRUE,,,,,,,,0,TRUE,5,5,0,,,,,,,,,,,1.158914447,44.17744446
98870,98870/1002,4,female,child,FALSE,,FALSE,,FALSE,otherReason,,,,secondary,1,Secondary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.067540169,40.69428635
98870,98870/1003,4,female,child,FALSE,,TRUE,p1Licence,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.067540169,40.69428635
98876,98876/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,,,Other Activity,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.192860126,30.17792892
98876,98876/1001,3,female,child,FALSE,,FALSE,,FALSE,,,,,primary,1,Primary School,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.951780617,24.07890701
98877,98877/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,241,education,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,,1,2020,football,,,1,,,,,,1.232581019,31.18282127
98877,98877/1001,12,male,spouse,TRUE,fullLicence,TRUE,,FALSE,workFullTime,2,241,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,1,2020,football,1,,,,,,,,1.380715489,34.93044662
98880,98880/1000,12,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,FALSE,3/8/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.232581019,31.18282127
98880,98880/1001,13,male,spouse,TRUE,fullLicence,FALSE,,TRUE,workPartTime,7,731,transport,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.914224029,23.12877083
98890,98890/1000,5,female,,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.7357862,43.91330719
98890,98890/1001,5,female,nonFamily,TRUE,fullLicence,FALSE,,FALSE,otherReason,,,,tertiaryFullTime,,Full-time TAFE/Uni,home,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.7357862,43.91330719
98940,98940/1000,13,male,,TRUE,fullLicence,FALSE,,FALSE,workPartTime,8,811,other,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.914224029,27.83301926
98940,98940/1001,13,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,254,health,,,Full-time Work,home,TRUE,,,,,,,,,FALSE,0,0,0,,,,,,,,,,,1.161857486,35.37207413
98940,98940/1002,7,female,child,TRUE,fullLicence,FALSE,,FALSE,workFullTime,4,411,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,0.939867496,28.61371994
98941,98941/1000,17,female,,TRUE,fullLicence,FALSE,,FALSE,retired,,,,,,Retired,home,TRUE,,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.508968353,34.97591019
98942,98942/1000,6,male,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,,,utilities,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.402965784,32.51890945
98950,98950/1000,16,female,,TRUE,fullLicence,FALSE,,FALSE,volunteer,,,,,,Volunteer/Carer,home,TRUE,,,,,,,,0,FALSE,,,1,2020,concert,,,1,,,,,,1.178149343,27.3079586
98957,98957/1000,7,female,,FALSE,,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,FALSE,3/7/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.939867496,23.77751923
98957,98957/1001,3,male,child,FALSE,,FALSE,,FALSE,,,,,other,,Other Education,home,FALSE,3/7/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,0.927163005,23.45611191
98959,98959/1000,11,female,,TRUE,fullLicence,FALSE,,FALSE,workFullTime,5,542,health,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.192860126,45.47144318
98959,98959/1001,11,male,spouse,TRUE,fullLicence,FALSE,,FALSE,workFullTime,2,232,construction,,,Full-time Work,home,TRUE,,,,,,,,0,FALSE,0,0,0,,,,,,,,,,,1.209921598,46.12182236
98959,98959/1002,6,female,child,TRUE,fullLicence,FALSE,,FALSE,carer,,,,,,Volunteer/Carer,home,FALSE,3/4/2021 0:00,,,,,,,0,FALSE,,,0,,,,,,,,,,,1.321639419,50.38046646
98959,98959/1003,1,female,relative,FALSE,,FALSE,,FALSE,,,,,,,,,TRUE,,,,,,,,0,FALSE,,,,,,,,,,,,,,1.426358938,54.37234116
98961,98961/1000,11,male,,TRUE,fullLicence,FALSE,,FALSE,longTermIllness,,,,,,Illness,home,FALSE,3/5/2021 0:00,,,,,,,0,FALSE,,,1,2021,football,1,,,,,,,1,1.209921598,61.83380508
98961,98961/1001,11,female,spouse,TRUE,fullLicence,FALSE,,FALSE,workPartTime,6,631,retail,,,Part-time Work,home,TRUE,,,,,,,,0,FALSE,0,,0,,,,,,,,,,,1.192860126,60.96186829
