HHID,HHSIZE,BIKES,HHVEH,EBIKES,ESCOOTER,DWELLTYPE,SURVEYWEEK,STRATA_LGA,TRAVDATE,TRAVMONTH,TRAVYEAR,TRAVDOW,HOME_SA1_2021,HHWGT_20
94331,2,0,2,0,0,Separate house,22,11,31,5,2021,1,31802148410,25.29879984
94332,5,0,2,0,0,Separate house,22,11,1,6,2021,2,31802148410,51.10563103
94334,2,0,2,0,0,Separate house,22,11,3,6,2021,4,31802148410,25.29879984
94335,1,0,1,0,0,Separate house,22,11,4,6,2021,5,31802148410,23.17869001
94336,1,0,1,0,0,Separate house,22,11,31,5,2021,1,31802148410,23.17869001
94337,1,0,1,0,0,Separate house,22,11,1,6,2021,2,31802148410,23.17869001
94338,3,0,2,0,0,Separate house,22,11,2,6,2021,3,31802148410,30.44441848
94339,1,0,1,0,0,Separate house,22,11,3,6,2021,4,31802148410,23.17869001
94341,2,2,2,0,0,Separate house,22,11,31,5,2021,1,31802148410,25.29879984
94342,1,0,1,0,0,Separate house,22,11,1,6,2021,2,31802148410,23.17869001
94343,2,0,2,0,0,Separate house,22,11,2,6,2021,3,31802148410,25.29879984
94346,1,0,1,0,0,Separate house,22,11,31,5,2021,1,31802148410,23.17869001
94347,4,0,2,0,0,Separate house,22,11,1,6,2021,2,31802148410,38.1196772
94349,2,0,1,0,0,Separate house,22,11,3,6,2021,4,31802148410,25.29879984
94351,3,1,3,0,0,Separate house,22,11,31,5,2021,1,31802148410,30.44441848
94352,3,0,3,0,0,Separate house,22,11,1,6,2021,2,31802148410,30.44441848
94353,2,0,2,0,0,Separate house,22,11,2,6,2021,3,31802148410,25.29879984
94354,4,1,3,0,0,Separate house,22,11,3,6,2021,4,31802148410,38.1196772
94355,2,0,2,0,0,Separate house,22,11,4,6,2021,5,31802148410,25.29879984
94356,4,0,5,0,0,Separate house,22,11,31,5,2021,1,31802148410,38.1196772
94357,2,0,1,0,0,Separate house,22,11,1,6,2021,2,31802148410,25.29879984
94358,2,0,2,0,0,Separate house,22,11,2,6,2021,3,31802148410,25.29879984
94359,3,0,2,0,0,Separate house,22,11,3,6,2021,4,31802148410,30.44441848
94391,1,1,1,0,0,,23,11,8,6,2021,2,31802147407,23.17869001
94393,2,0,1,0,0,,23,11,10,6,2021,4,31802147407,25.29879984
94394,3,1,2,0,0,,23,11,11,6,2021,5,31802147407,30.44441848
94406,1,0,0,0,0,,23,11,8,6,2021,2,31802147407,23.17869001
94408,2,0,2,0,0,,23,11,10,6,2021,4,31802147407,25.29879984
94416,1,0,1,0,0,,23,11,8,6,2021,2,31802147407,23.17869001
94417,2,0,2,0,0,,23,11,9,6,2021,3,31802147407,25.29879984
94418,2,1,2,0,0,,23,11,10,6,2021,4,31802147407,25.29879984
94420,2,1,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,7,6,2021,1,31802147503,25.29879984
94421,2,1,1,0,0,Separate house,23,11,8,6,2021,2,31802147503,25.29879984
94422,1,0,1,1,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,9,6,2021,3,31802147503,23.17869001
94423,2,0,2,0,0,Separate house,23,11,10,6,2021,4,31802147503,25.29879984
94424,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,11,6,2021,5,31802147503,23.17869001
94427,1,2,1,0,0,Separate house,23,11,9,6,2021,3,31802147503,23.17869001
94428,2,1,2,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,10,6,2021,4,31802147503,25.29879984
94433,1,1,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,10,6,2021,4,31802147503,23.17869001
94435,1,1,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,7,6,2021,1,31802147503,23.17869001
94436,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,8,6,2021,2,31802147503,23.17869001
94441,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",23,11,8,6,2021,2,31802147503,23.17869001
94449,4,0,3,0,0,Separate house,23,11,11,6,2021,5,31802147503,38.1196772
94454,1,0,0,0,0,Separate house,23,11,11,6,2021,5,31802147608,23.17869001
94455,2,0,2,0,0,Separate house,23,11,7,6,2021,1,31802147608,25.29879984
94460,6,3,7,1,0,Separate house,23,11,7,6,2021,1,31802147608,51.10563103
94462,1,0,1,0,0,Separate house,23,11,9,6,2021,3,31802147608,23.17869001
94463,1,0,1,0,0,Separate house,23,11,10,6,2021,4,31802147608,23.17869001
94464,2,0,2,0,0,Separate house,23,11,11,6,2021,5,31802147608,25.29879984
94468,2,2,2,0,0,Separate house,23,11,10,6,2021,4,31802147608,25.29879984
94470,2,0,2,0,0,Separate house,23,11,7,6,2021,1,31802147608,25.29879984
94471,1,0,1,0,0,Separate house,23,11,8,6,2021,2,31802147608,23.17869001
94472,2,0,1,0,0,Separate house,23,11,9,6,2021,3,31802147608,25.29879984
94474,1,0,0,0,0,Separate house,23,11,11,6,2021,5,31802147608,23.17869001
94475,4,3,2,0,0,Separate house,23,11,7,6,2021,1,31802147608,38.1196772
94476,1,1,1,0,0,Separate house,23,11,8,6,2021,2,31802147608,23.17869001
94477,2,1,1,0,0,Separate house,23,11,9,6,2021,3,31802147608,25.29879984
94478,4,3,2,0,0,Separate house,23,11,10,6,2021,4,31802147608,38.1196772
94479,2,2,0,0,0,Separate house,23,11,11,6,2021,5,31802147608,25.29879984
94481,1,0,0,0,0,Separate house,23,11,8,6,2021,2,31802148102,23.17869001
94484,1,0,1,0,0,Separate house,23,11,11,6,2021,5,31802148102,23.17869001
94485,2,0,1,0,0,Separate house,23,11,7,6,2021,1,31802148102,25.29879984
94487,1,0,1,0,0,Separate house,23,11,9,6,2021,3,31802148102,23.17869001
94488,1,1,0,0,0,Separate house,23,11,10,6,2021,4,31802148102,23.17869001
94491,3,0,2,0,0,Separate house,23,11,8,6,2021,2,31802148102,30.44441848
94492,1,0,0,0,0,Separate house,23,11,9,6,2021,3,31802148102,23.17869001
94494,4,0,1,0,0,Separate house,23,11,11,6,2021,5,31802148102,38.1196772
94495,3,0,2,0,0,Separate house,23,11,7,6,2021,1,31802148102,30.44441848
94496,2,0,1,0,0,Separate house,23,11,8,6,2021,2,31802148102,25.29879984
94503,1,0,1,0,0,Separate house,23,11,10,6,2021,4,31802148102,23.17869001
94505,1,0,1,0,0,Separate house,23,11,7,6,2021,1,31802148102,23.17869001
94506,2,1,1,0,0,Separate house,23,11,8,6,2021,2,31802148102,25.29879984
94507,1,0,1,0,0,Separate house,23,11,9,6,2021,3,31802148102,23.17869001
94508,2,1,2,0,0,Separate house,23,11,10,6,2021,4,31802148102,25.29879984
94510,3,1,2,0,0,Separate house,23,11,7,6,2021,1,31802148224,30.44441848
94511,3,4,2,0,0,Separate house,23,11,8,6,2021,2,31802148224,30.44441848
94513,2,0,2,0,0,Separate house,23,11,10,6,2021,4,31802148224,25.29879984
94518,2,2,2,0,0,Separate house,23,11,10,6,2021,4,31802148224,25.29879984
94521,1,3,2,0,0,Separate house,23,11,8,6,2021,2,31802148224,23.17869001
94522,2,1,2,0,0,Separate house,23,11,9,6,2021,3,31802148224,25.29879984
94523,2,0,2,0,0,Separate house,23,11,10,6,2021,4,31802148224,25.29879984
94525,1,2,1,0,0,Separate house,23,11,7,6,2021,1,31802148224,23.17869001
94526,2,0,2,0,0,Separate house,23,11,8,6,2021,2,31802148224,25.29879984
94527,2,0,2,0,0,Separate house,23,11,9,6,2021,3,31802148224,25.29879984
94528,2,0,2,0,0,Separate house,23,11,10,6,2021,4,31802148224,25.29879984
94530,2,0,2,0,0,Separate house,23,11,7,6,2021,1,31802148224,25.29879984
94531,3,0,1,0,0,Separate house,23,11,8,6,2021,2,31802148224,30.44441848
94532,2,2,3,0,0,Separate house,23,11,9,6,2021,3,31802148224,25.29879984
94533,1,0,1,0,0,Separate house,23,11,10,6,2021,4,31802148224,23.17869001
94536,2,0,1,0,0,Separate house,23,11,8,6,2021,2,31802148224,25.29879984
94537,2,0,2,0,0,Separate house,23,11,9,6,2021,3,31802148224,25.29879984
94539,3,0,2,0,0,Separate house,23,11,11,6,2021,5,31802148224,30.44441848
94540,3,2,1,0,0,Separate house,24,11,17,6,2021,4,31802146710,30.44441848
94541,2,0,1,0,0,Separate house,24,11,18,6,2021,5,31802146710,25.29879984
94542,2,0,2,0,0,Separate house,24,11,14,6,2021,1,31802146710,25.29879984
94544,2,0,4,0,0,Separate house,24,11,16,6,2021,3,31802146710,25.29879984
94546,5,8,2,0,0,Separate house,24,11,18,6,2021,5,31802146710,51.10563103
94547,1,0,0,0,0,Separate house,24,11,14,6,2021,1,31802146710,23.17869001
94548,2,0,1,0,0,Separate house,24,11,15,6,2021,2,31802146710,25.29879984
94549,4,4,2,0,0,Separate house,24,11,16,6,2021,3,31802146710,38.1196772
94551,3,3,1,0,0,Separate house,24,11,18,6,2021,5,31802146710,30.44441848
94552,2,0,2,0,0,Separate house,24,11,14,6,2021,1,31802146710,25.29879984
94553,2,2,3,0,0,Separate house,24,11,15,6,2021,2,31802146710,25.29879984
94554,2,4,2,0,0,Separate house,24,11,16,6,2021,3,31802146710,25.29879984
94555,3,1,1,0,0,Separate house,24,11,17,6,2021,4,31802146710,30.44441848
94556,3,0,4,0,0,Separate house,24,11,18,6,2021,5,31802146710,30.44441848
94557,1,0,1,0,0,Separate house,24,11,14,6,2021,1,31802146710,23.17869001
94558,3,0,1,0,0,Separate house,24,11,15,6,2021,2,31802146710,30.44441848
94565,1,0,1,0,0,Separate house,24,11,17,6,2021,4,31802146710,23.17869001
94566,2,0,2,0,0,Separate house,24,11,18,6,2021,5,31802146710,25.29879984
94567,2,0,2,0,0,Separate house,24,11,14,6,2021,1,31802146710,25.29879984
94568,3,1,2,0,0,Separate house,24,11,15,6,2021,2,31802146710,30.44441848
94569,2,2,1,0,0,Separate house,24,11,16,6,2021,3,31802146710,25.29879984
94572,1,2,0,0,0,Separate house,24,11,14,6,2021,1,31802158305,23.17869001
94573,2,3,2,0,0,Separate house,24,11,15,6,2021,2,31802158305,25.29879984
94574,2,0,2,0,0,Separate house,24,11,16,6,2021,3,31802158305,25.29879984
94575,3,0,3,0,0,Separate house,24,11,17,6,2021,4,31802158305,30.44441848
94581,2,0,1,0,0,Separate house,24,11,18,6,2021,5,31802158305,25.29879984
94586,4,2,2,0,0,Separate house,24,11,18,6,2021,5,31802158305,38.1196772
94588,5,0,3,0,0,Separate house,24,11,15,6,2021,2,31802158305,51.10563103
94590,1,0,2,0,0,Separate house,24,11,17,6,2021,4,31802158305,23.17869001
94596,1,0,1,0,0,Separate house,24,11,18,6,2021,5,31802158305,23.17869001
94600,3,0,2,0,0,,24,11,17,6,2021,4,31802147601,30.44441848
94601,1,0,1,0,0,Separate house,24,11,18,6,2021,5,31802147601,23.17869001
94603,2,0,2,0,0,Separate house,24,11,15,6,2021,2,31802147601,25.29879984
94606,4,0,2,0,0,,24,11,18,6,2021,5,31802147601,38.1196772
94607,2,1,2,0,0,,24,11,14,6,2021,1,31802147601,25.29879984
94608,3,0,1,0,0,Separate house,24,11,15,6,2021,2,31802147601,30.44441848
94609,3,0,2,0,0,,24,11,16,6,2021,3,31802147601,30.44441848
94611,1,0,0,0,0,,24,11,18,6,2021,5,31802147601,23.17869001
94613,1,0,1,0,0,,24,11,15,6,2021,2,31802147601,23.17869001
94615,3,0,3,0,0,Separate house,24,11,17,6,2021,4,31802147601,30.44441848
94616,1,0,1,0,0,Separate house,24,11,18,6,2021,5,31802147601,23.17869001
94617,3,0,2,0,0,Separate house,24,11,14,6,2021,1,31802147601,30.44441848
94619,2,0,1,0,0,Separate house,24,11,16,6,2021,3,31802147601,25.29879984
94620,2,0,1,0,0,Separate house,24,11,17,6,2021,4,31802147601,25.29879984
94621,2,0,2,0,0,,24,11,18,6,2021,5,31802147601,25.29879984
94622,5,0,0,0,0,Separate house,24,11,14,6,2021,1,31802147601,51.10563103
94625,1,0,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",24,11,17,6,2021,4,31802147601,23.17869001
94627,1,0,1,0,0,,24,11,14,6,2021,1,31802147601,23.17869001
94628,2,2,2,0,0,Separate house,24,11,15,6,2021,2,31802147601,25.29879984
94629,1,0,1,0,0,Separate house,24,11,16,6,2021,3,31802147601,23.17869001
94631,1,0,1,0,0,Separate house,24,11,18,6,2021,5,31802147606,23.17869001
94632,2,2,2,0,0,,24,11,14,6,2021,1,31802147606,25.29879984
94634,4,2,2,0,0,,24,11,16,6,2021,3,31802147606,38.1196772
94635,1,1,1,0,0,Separate house,24,11,17,6,2021,4,31802147606,23.17869001
94636,1,0,1,0,0,Separate house,24,11,18,6,2021,5,31802147606,23.17869001
94637,3,1,1,0,0,Separate house,24,11,14,6,2021,1,31802147606,30.44441848
94638,1,0,1,0,0,Separate house,24,11,15,6,2021,2,31802147606,23.17869001
94639,1,0,1,0,0,,24,11,16,6,2021,3,31802147606,23.17869001
94641,6,4,0,0,0,Separate house,24,11,18,6,2021,5,31802147606,51.10563103
94646,3,0,2,0,0,Separate house,24,11,18,6,2021,5,31802147606,30.44441848
94648,2,0,2,0,0,Separate house,24,11,15,6,2021,2,31802147606,25.29879984
94650,1,0,1,0,0,Separate house,24,11,17,6,2021,4,31802147606,23.17869001
94652,1,0,1,0,0,Separate house,24,11,14,6,2021,1,31802147606,23.17869001
94654,2,0,1,0,0,,24,11,16,6,2021,3,31802147606,25.29879984
94656,1,0,1,0,0,Separate house,24,11,18,6,2021,5,31802147606,23.17869001
94657,3,0,1,0,0,,24,11,14,6,2021,1,31802147606,30.44441848
94660,2,0,0,0,0,,24,11,17,6,2021,4,31802148501,25.29879984
94661,4,3,1,0,0,Separate house,24,11,18,6,2021,5,31802148501,38.1196772
94663,2,2,2,0,0,Separate house,24,11,15,6,2021,2,31802148501,25.29879984
94667,4,5,2,0,0,Separate house,24,11,14,6,2021,1,31802148501,38.1196772
94668,1,0,1,0,0,Separate house,24,11,15,6,2021,2,31802148501,23.17869001
94671,1,1,1,0,0,Separate house,24,11,18,6,2021,5,31802148501,23.17869001
94674,1,1,1,0,0,Separate house,24,11,16,6,2021,3,31802148501,23.17869001
94678,3,1,2,0,0,Separate house,24,11,15,6,2021,2,31802148501,30.44441848
94683,4,2,1,0,0,Separate house,24,11,15,6,2021,2,31802148501,38.1196772
94684,2,6,2,0,0,Separate house,24,11,16,6,2021,3,31802148501,25.29879984
94686,3,3,2,1,0,Separate house,24,11,18,6,2021,5,31802148501,30.44441848
94688,2,2,3,0,0,Separate house,24,11,15,6,2021,2,31802148501,25.29879984
96120,2,0,3,0,0,Separate house,14,11,12,3,2021,5,31802148909,25.29879984
96134,4,2,3,0,0,Separate house,14,11,9,3,2021,2,31802148909,38.1196772
96137,4,4,2,0,0,Separate house,14,11,12,3,2021,5,31802148909,38.1196772
96144,2,1,3,1,0,Separate house,14,11,9,3,2021,2,31802148909,25.29879984
96154,1,1,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",1,11,15,10,2020,4,31802148703,23.17869001
96155,2,0,1,0,0,Separate house,1,11,12,10,2020,1,31802148703,25.29879984
96158,2,0,2,0,0,Separate house,1,11,14,10,2020,3,31802148415,25.29879984
96159,3,0,1,0,0,Separate house,1,11,14,10,2020,3,31802148242,30.44441848
96160,2,3,4,0,0,Separate house,1,11,12,10,2020,1,31802147101,25.29879984
96161,3,4,2,0,0,Separate house,1,11,16,10,2020,5,31802148703,30.44441848
96214,2,0,2,0,0,Separate house,1,11,13,10,2020,2,31802148415,25.29879984
96256,1,0,0,0,0,"Unit, flat, or apartment (4 or more storeys)",1,11,13,10,2020,2,31802149012,23.17869001
96277,1,0,1,0,0,"Unit, flat, or apartment (4 or more storeys)",1,11,14,10,2020,3,31802149012,23.17869001
96283,1,0,1,0,0,"Unit, flat, or apartment (4 or more storeys)",1,11,14,10,2020,3,31802149012,23.17869001
96302,3,0,3,0,0,Separate house,1,11,16,10,2020,5,31802148415,30.44441848
96306,2,0,2,0,0,"Unit, flat, or apartment (4 or more storeys)",1,11,12,10,2020,1,31802149012,25.29879984
96310,2,2,2,0,0,Separate house,1,11,12,10,2020,1,31802148415,25.29879984
96318,1,0,1,0,0,"Unit, flat, or apartment (4 or more storeys)",1,11,12,10,2020,1,31802149012,23.17869001
96330,1,1,1,0,0,"Unit, flat, or apartment (4 or more storeys)",1,11,15,10,2020,4,31802149012,23.17869001
96338,1,0,1,0,0,"Unit, flat, or apartment (4 or more storeys)",1,11,15,10,2020,4,31802149012,23.17869001
96346,1,0,1,0,0,"Unit, flat, or apartment (4 or more storeys)",1,11,16,10,2020,5,31802149012,23.17869001
96354,2,2,2,0,0,"Unit, flat, or apartment (4 or more storeys)",1,11,16,10,2020,5,31802149012,25.29879984
96373,3,6,3,0,0,Separate house,2,11,19,10,2020,1,31802148509,30.44441848
96387,3,3,3,0,0,,2,11,23,10,2020,5,31802149114,30.44441848
96389,2,0,2,0,0,,2,11,19,10,2020,1,31802149114,25.29879984
96390,1,1,1,0,0,,2,11,20,10,2020,2,31802149114,23.17869001
96400,3,1,3,0,0,,2,11,21,10,2020,3,31802149114,30.44441848
96403,3,0,3,0,0,,2,11,20,10,2020,2,31802149114,30.44441848
96438,6,3,1,0,0,,2,11,23,10,2020,5,31802149109,51.10563103
96439,1,0,1,0,0,,2,11,23,10,2020,5,31802149109,23.17869001
96440,3,2,2,0,0,,2,11,21,10,2020,3,31802149109,30.44441848
96441,3,2,1,0,0,,2,11,20,10,2020,2,31802149109,30.44441848
96444,1,0,2,0,0,,2,11,23,10,2020,5,31802149109,23.17869001
96450,1,0,1,0,0,,2,11,22,10,2020,4,31802149109,23.17869001
96452,3,1,2,0,0,,2,11,21,10,2020,3,31802149109,30.44441848
96458,2,0,1,0,0,,2,11,20,10,2020,2,31802149109,25.29879984
96459,3,0,2,0,0,,2,11,22,10,2020,4,31802149109,30.44441848
96460,2,0,2,0,0,,2,11,22,10,2020,4,31802149109,25.29879984
96463,3,1,2,0,0,,2,11,19,10,2020,1,31802149109,30.44441848
96464,1,0,1,0,0,,2,11,19,10,2020,1,31802149109,23.17869001
96470,2,0,1,0,0,,2,11,20,10,2020,2,31802149109,25.29879984
96471,2,0,2,0,0,,2,11,19,10,2020,1,31802149109,25.29879984
96474,1,0,1,0,0,,2,11,22,10,2020,4,31802149109,23.17869001
96478,1,1,1,0,0,Separate house,2,11,21,10,2020,3,31802149102,23.17869001
96503,2,0,2,0,0,Separate house,2,11,19,10,2020,1,31802148504,25.29879984
96507,2,4,2,0,0,Separate house,2,11,20,10,2020,2,31802148504,25.29879984
96508,2,3,1,0,0,Separate house,2,11,23,10,2020,5,31802148504,25.29879984
96515,1,0,0,0,0,Separate house,2,11,19,10,2020,1,31802148504,23.17869001
96522,4,4,2,0,0,Separate house,2,11,22,10,2020,4,31802148504,38.1196772
96538,1,7,3,0,0,Separate house,2,11,19,10,2020,1,31802147702,23.17869001
96540,4,2,3,0,0,Separate house,2,11,21,10,2020,3,31802147702,38.1196772
96544,7,1,2,0,0,Separate house,2,11,19,10,2020,1,31802147702,51.10563103
96545,1,0,2,0,0,Separate house,2,11,21,10,2020,3,31802147702,23.17869001
96551,1,0,1,0,0,Separate house,2,11,22,10,2020,4,31802147702,23.17869001
96565,8,0,1,0,0,Separate house,2,11,23,10,2020,5,31802147702,51.10563103
96734,2,0,1,0,0,,2,11,23,10,2020,5,31802148504,25.29879984
96736,1,0,1,0,0,,3,11,28,10,2020,3,31802147912,23.17869001
96737,5,5,2,0,0,,3,11,28,10,2020,3,31802147912,51.10563103
96742,5,0,2,0,0,,3,11,27,10,2020,2,31802147912,51.10563103
96746,4,0,3,0,0,Separate house,3,11,26,10,2020,1,31802148623,38.1196772
96763,2,1,1,0,0,Separate house,3,11,28,10,2020,3,31802149002,25.29879984
96772,1,0,1,0,0,Separate house,3,11,29,10,2020,4,31802149002,23.17869001
96774,1,0,1,0,0,Separate house,3,11,30,10,2020,5,31802149002,23.17869001
96778,4,3,3,0,0,Separate house,3,11,26,10,2020,1,31802149002,38.1196772
96779,1,0,1,0,0,Separate house,3,11,26,10,2020,1,31802149002,23.17869001
96780,2,0,1,0,0,Separate house,3,11,30,10,2020,5,31802149002,25.29879984
96781,4,3,1,0,0,Separate house,3,11,28,10,2020,3,31802149002,38.1196772
96794,1,0,1,0,0,Separate house,3,11,26,10,2020,1,31802149002,23.17869001
96795,2,1,1,0,0,Separate house,3,11,30,10,2020,5,31802149002,25.29879984
96797,1,2,1,0,0,Separate house,3,11,26,10,2020,1,31802149002,23.17869001
96799,1,0,1,0,0,Separate house,3,11,27,10,2020,2,31802149002,23.17869001
96801,4,4,2,0,0,Separate house,3,11,29,10,2020,4,31802149002,38.1196772
96802,1,0,1,0,0,Separate house,3,11,29,10,2020,4,31802149002,23.17869001
96807,1,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",3,11,29,10,2020,4,31802147813,23.17869001
96813,2,0,2,0,0,Separate house,3,11,26,10,2020,1,31802149002,25.29879984
96825,1,0,2,0,0,Separate house,3,11,27,10,2020,2,31802147813,23.17869001
96832,1,0,0,0,0,"Unit, flat, or apartment (less than 4 storeys)",3,11,28,10,2020,3,31802147813,23.17869001
96840,1,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",3,11,28,10,2020,3,31802147813,23.17869001
96843,3,1,2,0,0,Separate house,3,11,28,10,2020,3,31802147813,30.44441848
96845,1,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",3,11,30,10,2020,5,31802147813,23.17869001
96852,2,0,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",3,11,28,10,2020,3,31802147813,25.29879984
96885,1,0,0,0,0,"Unit, flat, or apartment (less than 4 storeys)",3,11,28,10,2020,3,31802149016,23.17869001
96886,2,1,3,0,0,"Unit, flat, or apartment (less than 4 storeys)",3,11,26,10,2020,1,31802149016,25.29879984
96892,2,0,2,0,0,Separate house,3,11,30,10,2020,5,31802149016,25.29879984
96923,2,0,2,0,0,Separate house,3,11,29,10,2020,4,31802147211,25.29879984
96927,2,1,2,0,0,,3,11,29,10,2020,4,31802147912,25.29879984
96931,1,1,1,0,0,"Unit, flat, or apartment (less than 4 storeys)",3,11,26,10,2020,1,31802147813,23.17869001
96936,1,1,1,0,0,Separate house,3,11,30,10,2020,5,31802147813,23.17869001
96938,2,1,2,0,0,,3,11,26,10,2020,1,31802147912,25.29879984
96944,1,1,0,1,0,"Unit, flat, or apartment (less than 4 storeys)",3,11,27,10,2020,2,31802147813,23.17869001
96948,2,0,2,0,0,Separate house,3,11,26,10,2020,1,31802147813,25.29879984
96951,4,0,1,0,0,Separate house,3,11,26,10,2020,1,31802148623,38.1196772
96954,2,0,2,0,0,,4,11,2,11,2020,1,31802146828,25.29879984
96968,4,2,3,0,0,Separate house,4,11,3,11,2020,2,31802148232,38.1196772
96970,1,0,4,0,0,Separate house,4,11,4,11,2020,3,31802148232,23.17869001
96972,2,0,2,0,0,Separate house,4,11,6,11,2020,5,31802148232,25.29879984
96984,4,0,1,0,0,Separate house,4,11,3,11,2020,2,31802148232,38.1196772
96994,5,5,2,0,0,Separate house,4,11,3,11,2020,2,31802148232,51.10563103
97000,2,0,1,0,0,,4,11,4,11,2020,3,31802148232,25.29879984
97014,1,2,2,0,0,Separate house,4,11,6,11,2020,5,31802147609,23.17869001
97019,3,2,2,0,0,Separate house,4,11,5,11,2020,4,31802147609,30.44441848
97031,1,1,1,0,0,Separate house,4,11,6,11,2020,5,31802147609,23.17869001
97037,1,1,1,0,0,Separate house,4,11,2,11,2020,1,31802147609,23.17869001
97039,2,0,1,0,0,Separate house,4,11,3,11,2020,2,31802147212,25.29879984
97043,4,1,4,0,0,Separate house,4,11,4,11,2020,3,31802147609,38.1196772
97045,1,1,2,0,0,,4,11,6,11,2020,5,31802147212,23.17869001
97046,2,0,1,0,0,Separate house,4,11,2,11,2020,1,31802147707,25.29879984
97051,4,2,1,0,0,Separate house,4,11,2,11,2020,1,31802147609,38.1196772
97053,4,4,2,0,0,Separate house,4,11,5,11,2020,4,31802147609,38.1196772
97054,2,0,1,0,0,Separate house,4,11,4,11,2020,3,31802147609,25.29879984
97056,7,0,1,0,0,Separate house,4,11,6,11,2020,5,31802147707,51.10563103
97063,3,0,2,0,0,,4,11,5,11,2020,4,31802147212,30.44441848
97066,1,1,1,0,0,Separate house,4,11,4,11,2020,3,31802147609,23.17869001
97069,2,0,1,0,0,Separate house,4,11,5,11,2020,4,31802147609,25.29879984
97070,2,0,2,0,0,Separate house,4,11,3,11,2020,2,31802147212,25.29879984
97079,2,1,2,0,0,Separate house,4,11,6,11,2020,5,31802147609,25.29879984
97080,1,0,0,0,0,Separate house,4,11,3,11,2020,2,31802147609,23.17869001
97081,1,0,1,0,0,Separate house,4,11,4,11,2020,3,31802147609,23.17869001
97083,1,0,0,0,0,"Semi-detached house, terrace house, townhouse, etc.",4,11,3,11,2020,2,31802147609,23.17869001
97099,3,2,4,0,1,,5,11,10,11,2020,2,31802147905,30.44441848
97102,2,2,1,0,0,Separate house,5,11,9,11,2020,1,31802147905,25.29879984
97110,1,0,1,0,0,,5,11,11,11,2020,3,31802147905,23.17869001
97135,1,0,1,0,0,Separate house,5,11,13,11,2020,5,31802147905,23.17869001
97151,1,0,1,0,0,Separate house,4,11,2,11,2020,1,31802147707,23.17869001
97153,4,1,2,0,0,Separate house,4,11,6,11,2020,5,31802147707,38.1196772
97154,1,0,1,0,0,Separate house,5,11,12,11,2020,4,31802147905,23.17869001
97203,1,0,1,0,0,Separate house,5,11,12,11,2020,4,31802147610,23.17869001
97207,1,0,1,0,0,Separate house,5,11,10,11,2020,2,31802147610,23.17869001
97208,1,0,1,0,0,Separate house,5,11,12,11,2020,4,31802147610,23.17869001
97210,2,0,2,0,0,Separate house,5,11,9,11,2020,1,31802147610,25.29879984
97211,3,3,2,0,0,,4,11,4,11,2020,3,31802147707,30.44441848
97212,1,0,1,0,0,Separate house,5,11,10,11,2020,2,31802147610,23.17869001
97214,1,1,1,0,0,Separate house,5,11,9,11,2020,1,31802147610,23.17869001
97250,2,0,2,0,0,Separate house,5,11,13,11,2020,5,31802148005,25.29879984
97252,6,1,3,0,0,Separate house,5,11,9,11,2020,1,31802148005,51.10563103
97253,2,0,2,0,0,Separate house,5,11,10,11,2020,2,31802148005,25.29879984
97255,3,2,3,0,0,Separate house,5,11,12,11,2020,4,31802148005,30.44441848
97261,4,2,2,0,0,Separate house,5,11,11,11,2020,3,31802148005,38.1196772
97263,1,0,2,0,0,Separate house,5,11,9,11,2020,1,31802147021,23.17869001
97285,2,0,2,0,0,Separate house,5,11,10,11,2020,2,31802147120,25.29879984
97287,1,0,1,1,0,Separate house,5,11,12,11,2020,4,31802147120,23.17869001
97288,2,0,1,0,0,Separate house,5,11,13,11,2020,5,31802147120,25.29879984
97294,2,0,1,0,0,Separate house,5,11,9,11,2020,1,31802147120,25.29879984
97295,1,0,1,0,0,Separate house,5,11,11,11,2020,3,31802147120,23.17869001
97299,2,0,1,0,0,,5,11,11,11,2020,3,31802148219,25.29879984
97302,2,0,2,0,0,,5,11,9,11,2020,1,31802147905,25.29879984
97304,5,4,2,1,0,,5,11,9,11,2020,1,31802148219,51.10563103
97335,3,0,2,0,0,,6,11,16,11,2020,1,31802146819,30.44441848
97359,4,4,2,0,0,Separate house,6,11,18,11,2020,3,31802158245,38.1196772
97362,1,0,1,0,0,Separate house,6,11,19,11,2020,4,31802146905,23.17869001
97364,2,0,1,0,0,Separate house,6,11,18,11,2020,3,31802146905,25.29879984
97365,3,4,2,0,0,Separate house,6,11,19,11,2020,4,31802146905,30.44441848
97366,1,1,1,0,0,"Semi-detached house, terrace house, townhouse, etc.",6,11,18,11,2020,3,31802146905,23.17869001
